,nome,estado,latitude,longitude
4376,Santa Cruz de Minas,31,-21.1241,-44.2202
4377,Santa Cruz de Monte Castelo,41,-22.9582,-53.2949
4378,Santa Cruz de Salinas,31,-16.0967,-41.7418
4379,Santa Cruz do Arari,15,-0.661019,-49.1771
4380,Santa Cruz do Capibaribe,26,-7.94802,-36.2061
4381,Santa Cruz do Escalvado,31,-20.2372,-42.8169
4382,Santa Cruz do Piauí,22,-7.1785,-41.7609
4383,Santa Cruz do Rio Pardo,35,-22.8988,-49.6354
4384,Santa Cruz do Sul,43,-29.722,-52.4343
4385,Santa Cruz do Xingu,51,-10.1532,-52.3953
4386,Santa Cruz dos Milagres,22,-5.80581,-41.9506
4387,Santa Efigênia de Minas,31,-18.8235,-42.4388
4388,Santa Ernestina,35,-21.4618,-48.3953
4389,Santa Fé,41,-23.04,-51.808
4390,Santa Fé de Goiás,52,-15.7664,-51.1037
4391,Santa Fé de Minas,31,-16.6859,-45.4102
4392,Santa Fé do Araguaia,17,-7.15803,-48.7165
4393,Santa Fé do Sul,35,-20.2083,-50.932
4394,Santa Filomena,22,-9.11228,-45.9116
4395,Santa Filomena,26,-8.16688,-40.6079
4396,Santa Filomena do Maranhão,21,-5.49671,-44.5638
4397,Santa Gertrudes,35,-22.4572,-47.5272
4398,Santa Helena,41,-24.8585,-54.336
4399,Santa Helena,42,-26.937,-53.6214
4400,Santa Helena,21,-2.24426,-45.29
4401,Santa Helena,25,-6.7176,-38.6427
4402,Santa Helena de Goiás,52,-17.8115,-50.5977
4403,Santa Helena de Minas,31,-16.9707,-40.6727
4404,Santa Inês,29,-13.2793,-39.814
4405,Santa Inês,41,-22.6376,-51.9024
4406,Santa Inês,25,-7.621,-38.554
4407,Santa Inês,21,-3.65112,-45.3774
4408,Santa Isabel,35,-23.3172,-46.2237
4409,Santa Isabel,52,-15.2958,-49.4259
4410,Santa Isabel do Ivaí,41,-23.0025,-53.1989
4411,Santa Isabel do Rio Negro,13,-0.410824,-65.0092
4412,Santa Izabel do Oeste,41,-25.8217,-53.4801
4413,Santa Izabel do Pará,15,-1.29686,-48.1606
4414,Santa Juliana,31,-19.3108,-47.5322
4415,Santa Leopoldina,32,-20.0999,-40.527
4416,Santa Lúcia,35,-21.685,-48.0885
4417,Santa Lúcia,41,-25.4104,-53.5638
4418,Santa Luz,22,-8.9488,-44.1296
4419,Santa Luzia,21,-4.06873,-45.69
4420,Santa Luzia,29,-15.4342,-39.3287
4421,Santa Luzia,31,-19.7548,-43.8497
4422,Santa Luzia,25,-6.86092,-36.9178
4423,Santa Luzia D'Oeste,11,-11.9074,-61.7777
4424,Santa Luzia do Itanhy,28,-11.3536,-37.4586
4425,Santa Luzia do Norte,27,-9.6037,-35.8232
4426,Santa Luzia do Pará,15,-1.52147,-46.9008
4427,Santa Luzia do Paruá,21,-2.51123,-45.7801
4428,Santa Margarida,31,-20.3839,-42.2519
4429,Santa Margarida do Sul,43,-30.3393,-54.0817
4430,Santa Maria,43,-29.6868,-53.8149
4431,Santa Maria,24,-5.83802,-35.6914
4432,Santa Maria da Boa Vista,26,-8.79766,-39.8241
4433,Santa Maria da Serra,35,-22.5661,-48.1593
4434,Santa Maria da Vitória,29,-13.3859,-44.2011
4435,Santa Maria das Barreiras,15,-8.85784,-49.7215
4436,Santa Maria de Itabira,31,-19.4431,-43.1064
4437,Santa Maria de Jetibá,32,-20.0253,-40.7439
4438,Santa Maria do Cambucá,26,-7.83676,-35.8941
4439,Santa Maria do Herval,43,-29.4902,-50.9919
4440,Santa Maria do Oeste,41,-24.9377,-51.8696
4441,Santa Maria do Pará,15,-1.35392,-47.5712
4442,Santa Maria do Salto,31,-16.2479,-40.1512
4443,Santa Maria do Suaçuí,31,-18.1896,-42.4139
4444,Santa Maria do Tocantins,17,-8.8046,-47.7887
4445,Santa Maria Madalena,33,-21.9547,-42.0098
4446,Santa Mariana,41,-23.1465,-50.5167
4447,Santa Mercedes,35,-21.3495,-51.7564
4448,Santa Mônica,41,-23.108,-53.1103
4449,Santa Quitéria,23,-4.32608,-40.1523
4450,Santa Quitéria do Maranhão,21,-3.49308,-42.5688
4451,Santa Rita,21,-3.14241,-44.3211
4452,Santa Rita,25,-7.11724,-34.9753
4453,Santa Rita d'Oeste,35,-20.1414,-50.8358
4454,Santa Rita de Caldas,31,-22.0292,-46.3385
4455,Santa Rita de Cássia,29,-11.0063,-44.5255
4456,Santa Rita de Ibitipoca,31,-21.5658,-43.9163
4457,Santa Rita de Jacutinga,31,-22.1474,-44.0977
4458,Santa Rita de Minas,31,-19.876,-42.1363
4459,Santa Rita do Araguaia,52,-17.3269,-53.2012
4460,Santa Rita do Itueto,31,-19.3576,-41.3821
4461,Santa Rita do Novo Destino,52,-15.1351,-49.1203
4462,Santa Rita do Pardo,50,-21.3016,-52.8333
4463,Santa Rita do Passa Quatro,35,-21.7083,-47.478
4464,Santa Rita do Sapucaí,31,-22.2461,-45.7034
4465,Santa Rita do Tocantins,17,-10.8617,-48.9161
4466,Santa Rita do Trivelato,51,-13.8146,-55.2706
4467,Santa Rosa,43,-27.8702,-54.4796
4468,Santa Rosa da Serra,31,-19.5186,-45.9611
4469,Santa Rosa de Goiás,52,-16.084,-49.4953
4470,Santa Rosa de Lima,42,-28.0331,-49.133
4471,Santa Rosa de Lima,28,-10.6434,-37.1931
4472,Santa Rosa de Viterbo,35,-21.4776,-47.3622
4473,Santa Rosa do Piauí,22,-6.79581,-42.2814
4474,Santa Rosa do Purus,12,-9.44652,-70.4902
4475,Santa Rosa do Sul,42,-29.1313,-49.7109
4476,Santa Rosa do Tocantins,17,-11.4474,-48.1216
4477,Santa Salete,35,-20.2429,-50.6887
4478,Santa Teresa,32,-19.9363,-40.5979
4479,Santa Teresinha,29,-12.7697,-39.5215
4480,Santa Teresinha,25,-7.07964,-37.4435
4481,Santa Tereza,43,-29.1655,-51.7351
4482,Santa Tereza de Goiás,52,-13.7138,-49.0144
4483,Santa Tereza do Oeste,41,-25.0543,-53.6274
4484,Santa Tereza do Tocantins,17,-10.2746,-47.8033
4485,Santa Terezinha,42,-26.7813,-50.009
4486,Santa Terezinha,51,-10.4704,-50.514
4487,Santa Terezinha,26,-7.37696,-37.4787
4488,Santa Terezinha de Goiás,52,-14.4326,-49.7091
4489,Santa Terezinha de Itaipu,41,-25.4391,-54.402
4490,Santa Terezinha do Progresso,42,-26.624,-53.1997
4491,Santa Terezinha do Tocantins,17,-6.44438,-47.6684
4492,Santa Vitória,31,-18.8414,-50.1208
4493,Santa Vitória do Palmar,43,-33.525,-53.3717
4494,Santaluz,29,-11.2508,-39.375
4495,Santana,29,-12.9792,-44.0506
4496,Santana,16,-0.045434,-51.1729
4497,Santana da Boa Vista,43,-30.8697,-53.11
4498,Santana da Ponte Pensa,35,-20.2523,-50.8014
4499,Santana da Vargem,31,-21.2449,-45.5005
4500,Santana de Cataguases,31,-21.2893,-42.5524
4501,Santana de Mangueira,25,-7.54705,-38.3236
4502,Santana de Parnaíba,35,-23.4439,-46.9178
4503,Santana de Pirapama,31,-18.9962,-44.0409
4504,Santana do Acaraú,23,-3.46144,-40.2118
4505,Santana do Araguaia,15,-9.3281,-50.35
4506,Santana do Cariri,23,-7.17613,-39.7302
4507,Santana do Deserto,31,-21.9512,-43.1583
4508,Santana do Garambéu,31,-21.5983,-44.105
4509,Santana do Ipanema,27,-9.36999,-37.248
4510,Santana do Itararé,41,-23.7587,-49.6293
4511,Santana do Jacaré,31,-20.9007,-45.1285
4512,Santana do Manhuaçu,31,-20.1031,-41.9278
4513,Santana do Maranhão,21,-3.109,-42.4064
4514,Santana do Matos,24,-5.94605,-36.6578
4515,Santana do Mundaú,27,-9.17141,-36.2176
4516,Santana do Paraíso,31,-19.3661,-42.5446
4517,Santana do Piauí,22,-6.94696,-41.5178
4518,Santana do Riacho,31,-19.1662,-43.722
4519,Santana do São Francisco,28,-10.2922,-36.6105
4520,Santana do Seridó,24,-6.76643,-36.7312
4521,Santana dos Garrotes,25,-7.38162,-37.9819
4522,Santana dos Montes,31,-20.7868,-43.6949
4523,Santanópolis,29,-12.0311,-38.8694
4524,Santarém,15,-2.43849,-54.6996
4525,Santarém Novo,15,-0.93097,-47.3855
4526,Santiago,43,-29.1897,-54.8666
4527,Santiago do Sul,42,-26.6388,-52.6799
4528,Santo Afonso,51,-14.4945,-57.0091
4529,Santo Amaro,29,-12.5472,-38.7137
4530,Santo Amaro da Imperatriz,42,-27.6852,-48.7813
4531,Santo Amaro das Brotas,28,-10.7892,-37.0564
4532,Santo Amaro do Maranhão,21,-2.50068,-43.238
4533,Santo Anastácio,35,-21.9747,-51.6527
4534,Santo André,35,-23.6737,-46.5432
4535,Santo André,25,-7.22016,-36.6213
4536,Santo Ângelo,43,-28.3001,-54.2668
4537,Santo Antônio,24,-6.31195,-35.4739
4538,Santo Antônio da Alegria,35,-21.0864,-47.1464
4539,Santo Antônio da Barra,52,-17.5585,-50.6345
4540,Santo Antônio da Patrulha,43,-29.8268,-50.5175
4541,Santo Antônio da Platina,41,-23.2959,-50.0815
4542,Santo Antônio das Missões,43,-28.514,-55.2251
4543,Santo Antônio de Goiás,52,-16.4815,-49.3096
4544,Santo Antônio de Jesus,29,-12.9614,-39.2584
4545,Santo Antônio de Lisboa,22,-6.98676,-41.2252
4546,Santo Antônio de Pádua,33,-21.541,-42.1832
4547,Santo Antônio de Posse,35,-22.6029,-46.9192
4548,Santo Antônio do Amparo,31,-20.943,-44.9176
4549,Santo Antônio do Aracanguá,35,-20.9331,-50.498
4550,Santo Antônio do Aventureiro,31,-21.7606,-42.8115
4551,Santo Antônio do Caiuá,41,-22.7351,-52.344
4552,Santo Antônio do Descoberto,52,-15.9412,-48.2578
4553,Santo Antônio do Grama,31,-20.3185,-42.6047
4554,Santo Antônio do Içá,13,-3.09544,-67.9463
4555,Santo Antônio do Itambé,31,-18.4609,-43.3006
4556,Santo Antônio do Jacinto,31,-16.5332,-40.1817
4557,Santo Antônio do Jardim,35,-22.1121,-46.6845
4558,Santo Antônio do Leste,51,-14.805,-53.6075
4559,Santo Antônio do Leverger,51,-15.8632,-56.0788
4560,Santo Antônio do Monte,31,-20.085,-45.2947
4561,Santo Antônio do Palma,43,-28.4956,-52.0267
4562,Santo Antônio do Paraíso,41,-23.4969,-50.6455
4563,Santo Antônio do Pinhal,35,-22.827,-45.663
4564,Santo Antônio do Planalto,43,-28.403,-52.6992
4565,Santo Antônio do Retiro,31,-15.3393,-42.6171
4566,Santo Antônio do Rio Abaixo,31,-19.2374,-43.2604
4567,Santo Antônio do Sudoeste,41,-26.0737,-53.7251
4568,Santo Antônio do Tauá,15,-1.1522,-48.1314
4569,Santo Antônio dos Lopes,21,-4.86613,-44.3653
4570,Santo Antônio dos Milagres,22,-6.04647,-42.7123
4571,Santo Augusto,43,-27.8526,-53.7776
4572,Santo Cristo,43,-27.8263,-54.662
4573,Santo Estêvão,29,-12.428,-39.2505
4574,Santo Expedito,35,-21.8467,-51.3929
4575,Santo Expedito do Sul,43,-27.9074,-51.6434
4576,Santo Hipólito,31,-18.2968,-44.2229
4577,Santo Inácio,41,-22.6957,-51.7969
4578,Santo Inácio do Piauí,22,-7.42072,-41.9063
4579,Santópolis do Aguapeí,35,-21.6376,-50.5044
4580,Santos,35,-23.9535,-46.335
4581,Santos Dumont,31,-21.4634,-43.5499
4582,São Benedito,23,-4.04713,-40.8596
4583,São Benedito do Rio Preto,21,-3.33515,-43.5287
4584,São Benedito do Sul,26,-8.8166,-35.9453
4585,São Bentinho,25,-6.88596,-37.7243
4586,São Bento,25,-6.48529,-37.4488
4587,São Bento,21,-2.69781,-44.8289
4588,São Bento Abade,31,-21.5839,-45.0699
4589,São Bento do Norte,24,-5.09259,-35.9587
4590,São Bento do Sapucaí,35,-22.6837,-45.7287
4591,São Bento do Sul,42,-26.2495,-49.3831
4592,São Bento do Tocantins,17,-6.0258,-47.9012
4593,São Bento do Trairí,24,-6.33798,-36.0863
4594,São Bento do Una,26,-8.52637,-36.4465
4595,São Bernardino,42,-26.4739,-52.9687
4596,São Bernardo,21,-3.37223,-42.4191
4597,São Bernardo do Campo,35,-23.6914,-46.5646
4598,São Bonifácio,42,-27.9009,-48.9326
4599,São Borja,43,-28.6578,-56.0036
4600,São Brás,27,-10.1141,-36.8522
4601,São Brás do Suaçuí,31,-20.6242,-43.9515
4602,São Braz do Piauí,22,-9.05797,-43.0076
4603,São Caetano,26,-8.33763,-36.2869
4604,São Caetano de Odivelas,15,-0.747293,-48.0246
4605,São Caetano do Sul,35,-23.6229,-46.5548
4606,São Carlos,35,-22.0174,-47.886
4607,São Carlos,42,-27.0798,-53.0037
4608,São Carlos do Ivaí,41,-23.3158,-52.4761
4609,São Cristóvão,28,-11.0084,-37.2044
4610,São Cristovão do Sul,42,-27.2666,-50.4388
4611,São Desidério,29,-12.3572,-44.9769
4612,São Domingos,29,-11.4649,-39.5268
4613,São Domingos,42,-26.5548,-52.5313
4614,São Domingos,25,-6.80313,-37.9488
4615,São Domingos,28,-10.7916,-37.5685
4616,São Domingos,52,-13.621,-46.7415
4617,São Domingos das Dores,31,-19.5246,-42.0106
4618,São Domingos do Araguaia,15,-5.53732,-48.7366
4619,São Domingos do Azeitão,21,-6.81471,-44.6509
4620,São Domingos do Capim,15,-1.68768,-47.7665
4621,São Domingos do Cariri,25,-7.63273,-36.4374
4622,São Domingos do Maranhão,21,-5.58095,-44.3822
4623,São Domingos do Norte,32,-19.1452,-40.6281
4624,São Domingos do Prata,31,-19.8678,-42.971
4625,São Domingos do Sul,43,-28.5312,-51.886
4626,São Felipe,29,-12.8394,-39.0893
4627,São Felipe D'Oeste,11,-11.9023,-61.5026
4628,São Félix,29,-12.6104,-38.9727
4629,São Félix de Balsas,21,-7.07535,-44.8092
4630,São Félix de Minas,31,-18.5959,-41.4889
4631,São Félix do Araguaia,51,-11.615,-50.6706
4632,São Félix do Coribe,29,-13.4019,-44.1837
4633,São Félix do Piauí,22,-5.93485,-42.1172
4634,São Félix do Tocantins,17,-10.1615,-46.6618
4635,São Félix do Xingu,15,-6.64254,-51.9904
4636,São Fernando,24,-6.37975,-37.1864
4637,São Fidélis,33,-21.6551,-41.756
4638,São Francisco,35,-20.3623,-50.6952
4639,São Francisco,25,-6.60773,-38.0968
4640,São Francisco,28,-10.3442,-36.8869
4641,São Francisco,31,-15.9514,-44.8593
4642,São Francisco de Assis,43,-29.5547,-55.1253
4643,São Francisco de Assis do Piauí,22,-8.23599,-41.6873
4644,São Francisco de Goiás,52,-15.9256,-49.2605
4645,São Francisco de Itabapoana,33,-21.4702,-41.1091
4646,São Francisco de Paula,43,-29.4404,-50.5828
4647,São Francisco de Paula,31,-20.7036,-44.9838
4648,São Francisco de Sales,31,-19.8611,-49.7727
4649,São Francisco do Brejão,21,-5.12584,-47.389
4650,São Francisco do Conde,29,-12.6183,-38.6786
4651,São Francisco do Glória,31,-20.7923,-42.2673
4652,São Francisco do Guaporé,11,-12.052,-63.568
4653,São Francisco do Maranhão,21,-6.25159,-42.8668
4654,São Francisco do Oeste,24,-5.97472,-38.1519
4655,São Francisco do Pará,15,-1.16963,-47.7917
4656,São Francisco do Piauí,22,-7.2463,-42.541
4657,São Francisco do Sul,42,-26.2579,-48.6344
4658,São Gabriel,43,-30.3337,-54.3217
4659,São Gabriel,29,-11.2175,-41.8843
4660,São Gabriel da Cachoeira,13,-0.11909,-67.084
4661,São Gabriel da Palha,32,-19.0182,-40.5365
4662,São Gabriel do Oeste,50,-19.3889,-54.5507
4663,São Geraldo,31,-20.9252,-42.8364
4664,São Geraldo da Piedade,31,-18.8411,-42.2867
4665,São Geraldo do Araguaia,15,-6.39471,-48.5592
4666,São Geraldo do Baixio,31,-18.9097,-41.363
4667,São Gonçalo,33,-22.8268,-43.0634
4668,São Gonçalo do Abaeté,31,-18.3315,-45.8265
4669,São Gonçalo do Amarante,24,-5.79068,-35.3257
4670,São Gonçalo do Amarante,23,-3.60515,-38.9726
4671,São Gonçalo do Gurguéia,22,-10.0319,-45.3092
4672,São Gonçalo do Pará,31,-19.9822,-44.8593
4673,São Gonçalo do Piauí,22,-5.99393,-42.7095
4674,São Gonçalo do Rio Abaixo,31,-19.8221,-43.366
4675,São Gonçalo do Rio Preto,31,-18.0025,-43.3854
4676,São Gonçalo do Sapucaí,31,-21.8932,-45.5893
4677,São Gonçalo dos Campos,29,-12.4331,-38.9663
4678,São Gotardo,31,-19.3087,-46.0465
4679,São Jerônimo,43,-29.9716,-51.7251
4680,São Jerônimo da Serra,41,-23.7218,-50.7475
4681,São João,41,-25.8214,-52.7252
4682,São João,26,-8.87576,-36.3653
4683,São João Batista,21,-2.95398,-44.7953
4684,São João Batista,42,-27.2772,-48.8474
4685,São João Batista do Glória,31,-20.635,-46.508
4686,São João d'Aliança,52,-14.7048,-47.5228
4687,São João da Baliza,14,0.951659,-59.9133
4688,São João da Barra,33,-21.638,-41.0446
4689,São João da Boa Vista,35,-21.9707,-46.7944
4690,São João da Canabrava,22,-6.81203,-41.3415
4691,São João da Fronteira,22,-3.95497,-41.2569
4692,São João da Lagoa,31,-16.8455,-44.3507
4693,São João da Mata,31,-21.928,-45.9297
4694,São João da Paraúna,52,-16.8126,-50.4092
4695,São João da Ponta,15,-0.857885,-47.918
4696,São João da Ponte,31,-15.9271,-44.0096
4697,São João da Serra,22,-5.51081,-41.8923
4698,São João da Urtiga,43,-27.8195,-51.8257
4699,São João da Varjota,22,-6.94082,-41.8889
4700,São João das Duas Pontes,35,-20.3879,-50.3792
4701,São João das Missões,31,-14.8859,-44.0922
4702,São João de Iracema,35,-20.5111,-50.3561
4703,São João de Meriti,33,-22.8058,-43.3729
4704,São João de Pirabas,15,-0.780222,-47.181
4705,São João del Rei,31,-21.1311,-44.2526
4706,São João do Araguaia,15,-5.36334,-48.7926
4707,São João do Arraial,22,-3.8186,-42.4459
4708,São João do Caiuá,41,-22.8535,-52.3411
4709,São João do Cariri,25,-7.38168,-36.5345
4710,São João do Carú,21,-3.5503,-46.2507
4711,São João do Itaperiú,42,-26.6213,-48.7683
4712,São João do Ivaí,41,-23.9833,-51.8215
4713,São João do Jaguaribe,23,-5.27516,-38.2694
4714,São João do Manhuaçu,31,-20.3933,-42.1533
4715,São João do Manteninha,31,-18.723,-41.1628
4716,São João do Oeste,42,-27.0984,-53.5977
4717,São João do Oriente,31,-19.3384,-42.1575
4718,São João do Pacuí,31,-16.5373,-44.5134
4719,São João do Paraíso,31,-15.3168,-42.0213
4720,São João do Paraíso,21,-6.45634,-47.0594
4721,São João do Pau d'Alho,35,-21.2662,-51.6672
4722,São João do Piauí,22,-8.35466,-42.2559
4723,São João do Polêsine,43,-29.6194,-53.4439
4724,São João do Rio do Peixe,25,-6.72195,-38.4468
4725,São João do Sabugi,24,-6.71387,-37.2027
4726,São João do Soter,21,-5.10821,-43.8163
4727,São João do Sul,42,-29.2154,-49.8094
4728,São João do Tigre,25,-8.07703,-36.8547
4729,São João do Triunfo,41,-25.683,-50.2949
4730,São João dos Patos,21,-6.4934,-43.7036
4731,São João Evangelista,31,-18.548,-42.7655
4732,São João Nepomuceno,31,-21.5381,-43.0069
4733,São Joaquim,42,-28.2887,-49.9457
4734,São Joaquim da Barra,35,-20.5812,-47.8593
4735,São Joaquim de Bicas,31,-20.048,-44.2749
4736,São Joaquim do Monte,26,-8.43196,-35.8035
4737,São Jorge,43,-28.4984,-51.7064
4738,São Jorge d'Oeste,41,-25.7085,-52.9204
4739,São Jorge do Ivaí,41,-23.4336,-52.2929
4740,São Jorge do Patrocínio,41,-23.7647,-53.8823
4741,São José,42,-27.6136,-48.6366
4742,São José da Barra,31,-20.7178,-46.313
4743,São José da Bela Vista,35,-20.5935,-47.6424
4744,São José da Boa Vista,41,-23.9122,-49.6577
4745,São José da Coroa Grande,26,-8.88937,-35.1515
4746,São José da Lagoa Tapada,25,-6.93646,-38.1622
4747,São José da Laje,27,-9.01278,-36.0515
4748,São José da Lapa,31,-19.6971,-43.9586
4749,São José da Safira,31,-18.3243,-42.1431
4750,São José da Tapera,27,-9.55768,-37.3831
4751,São José da Varginha,31,-19.7006,-44.556
4752,São José da Vitória,29,-15.0787,-39.3437
4753,São José das Missões,43,-27.7789,-53.1226
4754,São José das Palmeiras,41,-24.8369,-54.0572
4755,São José de Caiana,25,-7.24636,-38.2989
4756,São José de Espinharas,25,-6.83974,-37.3214
4757,São José de Mipibu,24,-6.0773,-35.2417
4758,São José de Piranhas,25,-7.1187,-38.502
4759,São José de Princesa,25,-7.73633,-38.0894
4760,São José de Ribamar,21,-2.54704,-44.0597
4761,São José de Ubá,33,-21.3661,-41.9511
4762,São José do Alegre,31,-22.3243,-45.5258
4763,São José do Barreiro,35,-22.6414,-44.5774
4764,São José do Belmonte,26,-7.85723,-38.7577
4765,São José do Bonfim,25,-7.1607,-37.3036
4766,São José do Brejo do Cruz,25,-6.21054,-37.3601
4767,São José do Calçado,32,-21.0274,-41.6636
4768,São José do Campestre,24,-6.31087,-35.7067
4769,São José do Cedro,42,-26.4561,-53.4955
4770,São José do Cerrito,42,-27.6602,-50.5733
4771,São José do Divino,22,-3.81411,-41.8308
4772,São José do Divino,31,-18.4793,-41.3907
4773,São José do Egito,26,-7.46945,-37.274
4774,São José do Goiabal,31,-19.9214,-42.7035
4775,São José do Herval,43,-29.052,-52.295
4776,São José do Hortêncio,43,-29.528,-51.245
4777,São José do Inhacorá,43,-27.7251,-54.1275
4778,São José do Jacuípe,29,-11.4137,-39.8669
4779,São José do Jacuri,31,-18.281,-42.6729
4780,São José do Mantimento,31,-20.0058,-41.7486
4781,São José do Norte,43,-32.0151,-52.0331
4782,São José do Ouro,43,-27.7707,-51.5966
4783,São José do Peixe,22,-7.48554,-42.5672
4784,São José do Piauí,22,-6.87194,-41.4731
4785,São José do Povo,51,-16.4549,-54.2487
4786,São José do Rio Claro,51,-13.4398,-56.7218
4787,São José do Rio Pardo,35,-21.5953,-46.8873
4788,São José do Rio Preto,35,-20.8113,-49.3758
4789,São José do Sabugi,25,-6.76295,-36.7972
4790,São José do Seridó,24,-6.44002,-36.8746
4791,São José do Sul,43,-29.5448,-51.4821
4792,São José do Vale do Rio Preto,33,-22.1525,-42.9327
4793,São José do Xingu,51,-10.7982,-52.7486
4794,São José dos Ausentes,43,-28.7476,-50.0677
4795,São José dos Basílios,21,-5.05493,-44.5809
4796,São José dos Campos,35,-23.1896,-45.8841
4797,São José dos Cordeiros,25,-7.38775,-36.8085
4798,São José dos Pinhais,41,-25.5313,-49.2031
4799,São José dos Quatro Marcos,51,-15.6276,-58.1772
4800,São José dos Ramos,25,-7.25238,-35.3725
4801,São Julião,22,-7.08391,-40.8246
4802,São Leopoldo,43,-29.7545,-51.1498
4803,São Lourenço,31,-22.1166,-45.0506
4804,São Lourenço da Mata,26,-8.00684,-35.0124
4805,São Lourenço da Serra,35,-23.8491,-46.9432
4806,São Lourenço do Oeste,42,-26.3557,-52.8498
4807,São Lourenço do Piauí,22,-9.16463,-42.5496
4808,São Lourenço do Sul,43,-31.3564,-51.9715
4809,São Ludgero,42,-28.3144,-49.1806
4810,São Luís,21,-2.53874,-44.2825
4811,São Luís de Montes Belos,52,-16.5211,-50.3726
4812,São Luís do Curu,23,-3.66976,-39.2391
4813,São Luis do Piauí,22,-6.81936,-41.3175
4814,São Luís do Quitunde,27,-9.31816,-35.5606
4815,São Luís Gonzaga do Maranhão,21,-4.38541,-44.6654
4816,São Luiz,14,1.01019,-60.0419
4817,São Luiz do Norte,52,-14.8608,-49.3285
4818,São Luiz do Paraitinga,35,-23.222,-45.3109
4819,São Luiz Gonzaga,43,-28.412,-54.9559
4820,São Mamede,25,-6.92386,-37.0954
4821,São Manoel do Paraná,41,-23.3941,-52.6454
4822,São Manuel,35,-22.7321,-48.5723
4823,São Marcos,43,-28.9677,-51.0696
4824,São Martinho,42,-28.1609,-48.9867
4825,São Martinho,43,-27.7112,-53.9699
4826,São Martinho da Serra,43,-29.5397,-53.859
4827,São Mateus,32,-18.7214,-39.8579
4828,São Mateus do Maranhão,21,-4.03736,-44.4707
4829,São Mateus do Sul,41,-25.8677,-50.384
4830,São Miguel,24,-6.20283,-38.4947
4831,São Miguel Arcanjo,35,-23.8782,-47.9935
4832,São Miguel da Baixa Grande,22,-5.85646,-42.1934
4833,São Miguel da Boa Vista,42,-26.687,-53.2511
4834,São Miguel das Matas,29,-13.0434,-39.4578
4835,São Miguel das Missões,43,-28.556,-54.5559
4836,São Miguel de Taipu,25,-7.24764,-35.2016
4837,São Miguel do Aleixo,28,-10.3847,-37.3836
4838,São Miguel do Anta,31,-20.7067,-42.7174
4839,São Miguel do Araguaia,52,-13.2731,-50.1634
4840,São Miguel do Fidalgo,22,-7.59713,-42.3676
4841,São Miguel do Gostoso,24,-5.12302,-35.6354
4842,São Miguel do Guamá,15,-1.61307,-47.4784
4843,São Miguel do Guaporé,11,-11.6953,-62.7192
4844,São Miguel do Iguaçu,41,-25.3492,-54.2405
4845,São Miguel do Oeste,42,-26.7242,-53.5163
4846,São Miguel do Passa Quatro,52,-17.0582,-48.662
4847,São Miguel do Tapuio,22,-5.49729,-41.3165
4848,São Miguel do Tocantins,17,-5.56305,-47.5743
4849,São Miguel dos Campos,27,-9.78301,-36.0971
4850,São Miguel dos Milagres,27,-9.26493,-35.3763
4851,São Nicolau,43,-28.1834,-55.2654
4852,São Patrício,52,-15.35,-49.818
4853,São Paulo,35,-23.5329,-46.6395
4854,São Paulo das Missões,43,-28.0195,-54.9404
4855,São Paulo de Olivença,13,-3.47292,-68.9646
4856,São Paulo do Potengi,24,-5.8994,-35.7642
4857,São Pedro,24,-5.90559,-35.6317
4858,São Pedro,35,-22.5483,-47.9096
4859,São Pedro da Água Branca,21,-5.08472,-48.4291
4860,São Pedro da Aldeia,33,-22.8429,-42.1026
4861,São Pedro da Cipa,51,-16.0109,-54.9176
4862,São Pedro da Serra,43,-29.4193,-51.5134
4863,São Pedro da União,31,-21.131,-46.6123
4864,São Pedro das Missões,43,-27.7706,-53.2513
4865,São Pedro de Alcântara,42,-27.5665,-48.8048
4866,São Pedro do Butiá,43,-28.1243,-54.8926
4867,São Pedro do Iguaçu,41,-24.9373,-53.8521
4868,São Pedro do Ivaí,41,-23.8634,-51.8568
4869,São Pedro do Paraná,41,-22.8239,-53.2241
4870,São Pedro do Piauí,22,-5.92078,-42.7192
4871,São Pedro do Suaçuí,31,-18.3609,-42.5981
4872,São Pedro do Sul,43,-29.6202,-54.1855
4873,São Pedro do Turvo,35,-22.7453,-49.7428
4874,São Pedro dos Crentes,21,-6.82389,-46.5319
4875,São Pedro dos Ferros,31,-20.1732,-42.5251
4876,São Rafael,24,-5.79791,-36.8778
4877,São Raimundo das Mangabeiras,21,-7.02183,-45.4809
4878,São Raimundo do Doca Bezerra,21,-5.11053,-45.0696
4879,São Raimundo Nonato,22,-9.01241,-42.6987
4880,São Roberto,21,-5.0231,-45.001
4881,São Romão,31,-16.3641,-45.0749
4882,São Roque,35,-23.5226,-47.1357
4883,São Roque de Minas,31,-20.249,-46.3639
4884,São Roque do Canaã,32,-19.7411,-40.6526
4885,São Salvador do Tocantins,17,-12.7458,-48.2352
4886,São Sebastião,35,-23.7951,-45.4143
